x			u(x)			v(x)			w(x)			error(u,v)
0.0009990009990		0.008941319949		0.008941245587		0.008941245587		-5.080051567
0.001998001998		0.01778383082		0.01778368292		0.01778368292		-5.080051567
0.002997002997		0.02652851480		0.02652829417		0.02652829417		-5.080051567
0.003996003996		0.03517634432		0.03517605177		0.03517605177		-5.080051567
0.004995004995		0.04372828213		0.04372791846		0.04372791846		-5.080051567
0.005994005994		0.05218528143		0.05218484743		0.05218484743		-5.080051567
0.006993006993		0.06054828594		0.06054778238		0.06054778238		-5.080051567
0.007992007992		0.06881822998		0.06881765764		0.06881765764		-5.080051567
0.008991008991		0.07699603860		0.07699539825		0.07699539825		-5.080051567
0.009990009990		0.08508262766		0.08508192005		0.08508192005		-5.080051567
0.01098901099		0.09307890389		0.09307812979		0.09307812979		-5.080051567
0.01198801199		0.1009857650		0.1009849252		0.1009849252		-5.080051567
0.01298701299		0.1088040999		0.1088031950		0.1088031950		-5.080051567
0.01398601399		0.1165347885		0.1165338193		0.1165338193		-5.080051567
0.01498501499		0.1241787020		0.1241776693		0.1241776693		-5.080051567
0.01598401598		0.1317367030		0.1317356074		0.1317356074		-5.080051567
0.01698301698		0.1392096455		0.1392084878		0.1392084878		-5.080051567
0.01798201798		0.1465983750		0.1465971558		0.1465971558		-5.080051567
0.01898101898		0.1539037286		0.1539024487		0.1539024487		-5.080051567
0.01998001998		0.1611265351		0.1611251951		0.1611251951		-5.080051567
0.02097902098		0.1682676150		0.1682662156		0.1682662156		-5.080051567
0.02197802198		0.1753277807		0.1753263226		0.1753263226		-5.080051567
0.02297702298		0.1823078365		0.1823063203		0.1823063203		-5.080051567
0.02397602398		0.1892085788		0.1892070052		0.1892070052		-5.080051567
0.02497502498		0.1960307958		0.1960291655		0.1960291655		-5.080051567
0.02597402597		0.2027752683		0.2027735819		0.2027735819		-5.080051567
0.02697302697		0.2094427689		0.2094410271		0.2094410271		-5.080051567
0.02797202797		0.2160340629		0.2160322662		0.2160322662		-5.080051567
0.02897102897		0.2225499077		0.2225480568		0.2225480568		-5.080051567
0.02997002997		0.2289910533		0.2289891488		0.2289891488		-5.080051567
0.03096903097		0.2353582422		0.2353562848		0.2353562848		-5.080051567
0.03196803197		0.2416522096		0.2416501999		0.2416501999		-5.080051567
0.03296703297		0.2478736834		0.2478716219		0.2478716219		-5.080051567
0.03396603397		0.2540233841		0.2540212715		0.2540212715		-5.080051567
0.03496503497		0.2601020252		0.2600998620		0.2600998620		-5.080051568
0.03596403596		0.2661103130		0.2661080999		0.2661080999		-5.080051568
0.03696303696		0.2720489469		0.2720466844		0.2720466844		-5.080051568
0.03796203796		0.2779186193		0.2779163079		0.2779163079		-5.080051568
0.03896103896		0.2837200156		0.2837176560		0.2837176560		-5.080051568
0.03996003996		0.2894538145		0.2894514072		0.2894514072		-5.080051568
0.04095904096		0.2951206880		0.2951182336		0.2951182336		-5.080051568
0.04195804196		0.3007213013		0.3007188003		0.3007188003		-5.080051568
0.04295704296		0.3062563131		0.3062537660		0.3062537660		-5.080051568
0.04395604396		0.3117263754		0.3117237829		0.3117237829		-5.080051568
0.04495504496		0.3171321339		0.3171294964		0.3171294964		-5.080051568
0.04595404595		0.3224742278		0.3224715459		0.3224715459		-5.080051568
0.04695304695		0.3277532899		0.3277505641		0.3277505641		-5.080051568
0.04795204795		0.3329699468		0.3329671776		0.3329671776		-5.080051568
0.04895104895		0.3381248188		0.3381220067		0.3381220067		-5.080051568
0.04995004995		0.3432185200		0.3432156656		0.3432156656		-5.080051568
0.05094905095		0.3482516586		0.3482487623		0.3482487623		-5.080051568
0.05194805195		0.3532248364		0.3532218988		0.3532218988		-5.080051568
0.05294705295		0.3581386497		0.3581356711		0.3581356711		-5.080051568
0.05394605395		0.3629936883		0.3629906694		0.3629906694		-5.080051568
0.05494505495		0.3677905367		0.3677874779		0.3677874779		-5.080051568
0.05594405594		0.3725297731		0.3725266749		0.3725266749		-5.080051568
0.05694305694		0.3772119704		0.3772088333		0.3772088333		-5.080051568
0.05794205794		0.3818376954		0.3818345198		0.3818345198		-5.080051568
0.05894105894		0.3864075096		0.3864042959		0.3864042959		-5.080051568
0.05994005994		0.3909219686		0.3909187174		0.3909187174		-5.080051568
0.06093906094		0.3953816228		0.3953783345		0.3953783345		-5.080051568
0.06193806194		0.3997870169		0.3997836920		0.3997836920		-5.080051568
0.06293706294		0.4041386903		0.4041353292		0.4041353292		-5.080051568
0.06393606394		0.4084371769		0.4084337801		0.4084337801		-5.080051568
0.06493506494		0.4126830055		0.4126795734		0.4126795734		-5.080051568
0.06593406593		0.4168766995		0.4168732325		0.4168732325		-5.080051568
0.06693306693		0.4210187771		0.4210152757		0.4210152757		-5.080051568
0.06793206793		0.4251097515		0.4251062160		0.4251062160		-5.080051568
0.06893106893		0.4291501305		0.4291465614		0.4291465614		-5.080051568
0.06993006993		0.4331404172		0.4331368149		0.4331368149		-5.080051568
0.07092907093		0.4370811094		0.4370774744		0.4370774744		-5.080051568
0.07192807193		0.4409727002		0.4409690328		0.4409690328		-5.080051568
0.07292707293		0.4448156776		0.4448119782		0.4448119782		-5.080051568
0.07392607393		0.4486105248		0.4486067939		0.4486067939		-5.080051568
